date,username,created_at,tweet
04-01-2021,anxietymsgs,2021-01-04 19:46:55 India Standard Time,bes ang sarap ng sumipsip ng ulo hahaha ulo ng hipooooon hahaha  watch this new vlog seafood mukbang  qampa sobrang laptrip to thaaaank you
04-01-2021,anxietymsgs,2021-01-04 19:11:49 India Standard Time,how to remove toxic people in your life  me
04-01-2021,anxietymsgs,2021-01-04 19:11:48 India Standard Time,spending money      vs      saving money
01-01-2021,anxietymsgs,2021-01-01 16:20:08 India Standard Time,dear  i just wanna be happy pls
01-01-2021,anxietymsgs,2021-01-01 16:19:37 India Standard Time,dear   fighting
31-12-2020,anxietymsgs,2020-12-31 23:26:02 India Standard Time,                   day  of               happy new year                 dear god im placing                in your hands
30-12-2020,anxietymsgs,2020-12-30 22:47:01 India Standard Time,page  of   finally closing the book that was once filled with pain excitement temporary people lessons challenges and memories thankyou for being part of my
30-12-2020,anxietymsgs,2020-12-30 20:09:57 India Standard Time,
30-12-2020,anxietymsgs,2020-12-30 20:09:55 India Standard Time,
29-12-2020,anxietymsgs,2020-12-29 20:18:56 India Standard Time,s
29-12-2020,anxietymsgs,2020-12-29 20:18:49 India Standard Time,i know im not good but hey im trying my best
28-12-2020,anxietymsgs,2020-12-28 17:09:24 India Standard Time,i miss the better days
28-12-2020,anxietymsgs,2020-12-28 17:09:17 India Standard Time,im tired of all the pain
25-12-2020,anxietymsgs,2020-12-25 21:43:57 India Standard Time,bes paano mawala ang pimples dark spots at maging looking fresh in just  steps watch this latest vlog push na
23-12-2020,anxietymsgs,2020-12-23 11:21:21 India Standard Time, taught me how life is precious dont waste it
23-12-2020,anxietymsgs,2020-12-23 11:21:13 India Standard Time,im too young to overthink
22-12-2020,anxietymsgs,2020-12-22 11:50:00 India Standard Time,losing toxic people is a win
22-12-2020,anxietymsgs,2020-12-22 11:49:53 India Standard Time,i still remember how our first conversation started
21-12-2020,anxietymsgs,2020-12-21 20:07:22 India Standard Time,try this mga dre isa sa mga pinakamadaling ibake na cake na pwede nyong din gawin sa inyong mga bahay basic chiffon cake recipe watch na
21-12-2020,anxietymsgs,2020-12-21 14:20:32 India Standard Time,getting sad at night for no reason is my best talent
21-12-2020,anxietymsgs,2020-12-21 14:20:25 India Standard Time,once i dislike u ill never like u again
21-12-2020,anxietymsgs,2020-12-21 09:26:06 India Standard Time,prayforejayescobar
19-12-2020,anxietymsgs,2020-12-19 11:45:04 India Standard Time,i pray to god to never lose you
19-12-2020,anxietymsgs,2020-12-19 11:44:58 India Standard Time,seeing u happy is all i want
18-12-2020,anxietymsgs,2020-12-18 10:14:55 India Standard Time,night calls with you is all i need
18-12-2020,anxietymsgs,2020-12-18 10:14:48 India Standard Time,if you want to be strong learn to enjoy being alone
17-12-2020,anxietymsgs,2020-12-17 11:51:01 India Standard Time,jealousy can break a whole mood
17-12-2020,anxietymsgs,2020-12-17 11:50:56 India Standard Time,having someone who listens to you is a blessing
16-12-2020,anxietymsgs,2020-12-16 14:26:13 India Standard Time,i pray my friends get through the battles that they dont tell me about
16-12-2020,anxietymsgs,2020-12-16 14:25:48 India Standard Time,youre my happiness so please stay
15-12-2020,anxietymsgs,2020-12-15 11:58:14 India Standard Time,dont chase people who dont care about losing you
15-12-2020,anxietymsgs,2020-12-15 11:57:46 India Standard Time,be so private they cant do nothing but assume
14-12-2020,anxietymsgs,2020-12-14 09:47:23 India Standard Time,hug me im mentally tired
14-12-2020,anxietymsgs,2020-12-14 09:47:15 India Standard Time,when a promise turns into a sorry
13-12-2020,anxietymsgs,2020-12-13 10:47:53 India Standard Time,im not sad or happy im just okay
13-12-2020,anxietymsgs,2020-12-13 10:47:46 India Standard Time,its ok to fight for someone who loves you its not ok to fight for someone to love u theres a huge difference
12-12-2020,anxietymsgs,2020-12-12 12:39:06 India Standard Time,sadly i still think about you
12-12-2020,anxietymsgs,2020-12-12 12:38:59 India Standard Time,i dont share whats mine never
10-12-2020,anxietymsgs,2020-12-10 15:04:48 India Standard Time,sleeping always fixes my mood
10-12-2020,anxietymsgs,2020-12-10 15:04:41 India Standard Time,sometimes you just have to breathe and tell yourself its okay
09-12-2020,anxietymsgs,2020-12-09 19:50:41 India Standard Time,mga bhie goodvibes lang tayo watch this new vlog dali  song association game sobrang laptrip to pramis
09-12-2020,anxietymsgs,2020-12-09 09:19:04 India Standard Time,i can fake like im fine
09-12-2020,anxietymsgs,2020-12-09 09:18:58 India Standard Time,night calls with you is all i need
09-12-2020,anxietymsgs,2020-12-09 09:18:51 India Standard Time,im so sensitive honestly
07-12-2020,anxietymsgs,2020-12-07 12:50:51 India Standard Time,i overthink myself into bad moods
07-12-2020,anxietymsgs,2020-12-07 12:50:45 India Standard Time,i want to sleep forever
07-12-2020,anxietymsgs,2020-12-07 12:50:36 India Standard Time,i still love you but im so tired
06-12-2020,anxietymsgs,2020-12-06 11:30:03 India Standard Time,if its real it never ends
06-12-2020,anxietymsgs,2020-12-06 11:29:57 India Standard Time,missing so many things
06-12-2020,anxietymsgs,2020-12-06 11:29:50 India Standard Time,my toxic trait i always assume the worst because that all ive ever experienced
05-12-2020,anxietymsgs,2020-12-05 12:27:21 India Standard Time,if i cried over u i really love u
05-12-2020,anxietymsgs,2020-12-05 12:27:14 India Standard Time, really shifted my mindset
05-12-2020,anxietymsgs,2020-12-05 12:27:08 India Standard Time,never wanted perfect just real
04-12-2020,anxietymsgs,2020-12-04 09:59:29 India Standard Time,once i changed im sorry
04-12-2020,anxietymsgs,2020-12-04 09:59:22 India Standard Time,i always choose to understand even it hurts
04-12-2020,anxietymsgs,2020-12-04 09:59:14 India Standard Time,its hurting me but nvm
04-12-2020,anxietymsgs,2020-12-04 09:58:54 India Standard Time,gusto mo bang dumami followers mo watch this vlog para sa tips amp advices watch na
03-12-2020,anxietymsgs,2020-12-03 09:47:50 India Standard Time,at the end they all leave
03-12-2020,anxietymsgs,2020-12-03 09:47:43 India Standard Time,be with someone who can make you laugh when you dont even feel like smiling
03-12-2020,anxietymsgs,2020-12-03 09:47:34 India Standard Time,be proud of how far youve come and never stop pushing to be the best you can be
02-12-2020,anxietymsgs,2020-12-02 14:17:21 India Standard Time,dear old days i miss you
02-12-2020,anxietymsgs,2020-12-02 14:17:10 India Standard Time,normalize not replying to people until youre in a proper mindset to do so
02-12-2020,anxietymsgs,2020-12-02 14:17:04 India Standard Time,im such a why person like i just need to know why
01-12-2020,anxietymsgs,2020-12-01 14:33:42 India Standard Time,bad communication really ends a lot of good things
01-12-2020,anxietymsgs,2020-12-01 14:33:33 India Standard Time,cant wait for the day when somebody tells me im the best thing thats ever happened to them and they mean it
01-12-2020,anxietymsgs,2020-12-01 14:33:25 India Standard Time,people shouldnt have to suffer to find the love of their life
29-11-2020,anxietymsgs,2020-11-29 15:57:21 India Standard Time,actions speak louder then words
29-11-2020,anxietymsgs,2020-11-29 15:57:13 India Standard Time,youll always be my first choice
29-11-2020,anxietymsgs,2020-11-29 15:57:06 India Standard Time,not to be dramatic but i feel betrayed when someone doesnt show up for me the same way i show up for them
28-11-2020,anxietymsgs,2020-11-28 13:09:59 India Standard Time,ill just hide this pain until i feel okay
28-11-2020,anxietymsgs,2020-11-28 13:09:49 India Standard Time,wanna impress me stick around
28-11-2020,anxietymsgs,2020-11-28 13:09:38 India Standard Time,the ugliest thing u can do is bring up someones past when theyve changed
27-11-2020,anxietymsgs,2020-11-27 13:43:26 India Standard Time,once i dislike u ill never like u again
27-11-2020,anxietymsgs,2020-11-27 13:43:20 India Standard Time,blocking my thoughts and feelings
27-11-2020,anxietymsgs,2020-11-27 13:43:13 India Standard Time,i accepted it already but it still makes me sad
26-11-2020,anxietymsgs,2020-11-26 11:16:30 India Standard Time,im not heartless  was just trynna use my heart less
26-11-2020,anxietymsgs,2020-11-26 11:16:19 India Standard Time,i pray my friends get through the battles that they dont tell me about
26-11-2020,anxietymsgs,2020-11-26 11:16:00 India Standard Time,i think girls care too early and guys care too late
25-11-2020,anxietymsgs,2020-11-25 12:54:33 India Standard Time,sometimes you expect too much from someone because youd do that much for them
25-11-2020,anxietymsgs,2020-11-25 12:54:22 India Standard Time,you give me feelings i cant explain
25-11-2020,anxietymsgs,2020-11-25 12:54:12 India Standard Time,i am alive i am blessed i am grateful
24-11-2020,anxietymsgs,2020-11-24 09:47:31 India Standard Time,if a girl sends you a song and tells you to listen to it you better pay attention to the lyrics
24-11-2020,anxietymsgs,2020-11-24 09:47:19 India Standard Time,i still remember how we started
24-11-2020,anxietymsgs,2020-11-24 09:47:11 India Standard Time,its weird how people can change a lot
23-11-2020,anxietymsgs,2020-11-23 10:30:12 India Standard Time,faith in god changes everything
23-11-2020,anxietymsgs,2020-11-23 10:30:07 India Standard Time,im just tryna get shit together for my future
23-11-2020,anxietymsgs,2020-11-23 10:29:59 India Standard Time,i never wanna see you with another
22-11-2020,anxietymsgs,2020-11-22 12:06:21 India Standard Time,i disappoint myself by expecting too much
22-11-2020,anxietymsgs,2020-11-22 12:06:13 India Standard Time,they hurt you but they act like you hurt them first
22-11-2020,anxietymsgs,2020-11-22 12:06:04 India Standard Time,every second with you is special
20-11-2020,anxietymsgs,2020-11-20 14:14:58 India Standard Time,i choose you and ill keep choosing u
20-11-2020,anxietymsgs,2020-11-20 14:14:47 India Standard Time,too many what ifs on my mind lately
20-11-2020,anxietymsgs,2020-11-20 14:14:38 India Standard Time,i act like i dont care but deep down its killing me
19-11-2020,anxietymsgs,2020-11-19 09:27:22 India Standard Time,silent cries silent scream silent pain
19-11-2020,anxietymsgs,2020-11-19 09:27:15 India Standard Time,twitter is a place to confess our unsaid feelings
19-11-2020,anxietymsgs,2020-11-19 09:27:07 India Standard Time,you do stupid things when youre hurt
18-11-2020,anxietymsgs,2020-11-18 09:39:18 India Standard Time,i hate texting first but if i did u r lucky
18-11-2020,anxietymsgs,2020-11-18 09:38:56 India Standard Time,i overthink everything until i get myself in a bad mood
18-11-2020,anxietymsgs,2020-11-18 09:38:35 India Standard Time,ill make you happy even if it will break me
17-11-2020,anxietymsgs,2020-11-17 11:10:02 India Standard Time,please
17-11-2020,anxietymsgs,2020-11-17 11:09:32 India Standard Time,dear me ill make you proud one day
17-11-2020,anxietymsgs,2020-11-17 11:09:21 India Standard Time,it sucks to sleep at night with a heavy heart
17-11-2020,anxietymsgs,2020-11-17 11:08:57 India Standard Time,things end but memories last forever
19-03-2021,bipolarbih1,2021-03-19 06:53:28 India Standard Time,damn its been a minute
13-02-2021,bipolarbih1,2021-02-13 17:12:51 India Standard Time,ive never really had deep connections with my friends im craving that i want a sisterhood rooted in a spiritual connection
13-02-2021,bipolarbih1,2021-02-13 17:06:40 India Standard Time,im excited about this new chapter in my life but i know im going to have to shed some of the past relationships and habits that arent serving me anymore
13-02-2021,bipolarbih1,2021-02-13 02:44:23 India Standard Time,
13-02-2021,bipolarbih1,2021-02-13 02:01:45 India Standard Time,i had a dream about plants i cant wait to buy my own little baby
12-02-2021,bipolarbih1,2021-02-12 06:38:59 India Standard Time,i love spoiling my boyfriend
12-02-2021,bipolarbih1,2021-02-12 05:26:24 India Standard Time,the perfect steak
12-02-2021,bipolarbih1,2021-02-12 03:26:39 India Standard Time,i am not looking forward to this therapy session
12-02-2021,bipolarbih1,2021-02-12 00:57:06 India Standard Time,i finally see the light at the end of the depression
11-02-2021,bipolarbih1,2021-02-11 08:29:19 India Standard Time,i hate feeling like this
11-02-2021,bipolarbih1,2021-02-11 04:58:11 India Standard Time,im finally able to get some work done
11-02-2021,bipolarbih1,2021-02-11 01:27:14 India Standard Time,damn thanks for the reminder bipolardisorder
10-02-2021,bipolarbih1,2021-02-10 22:11:45 India Standard Time,im so angry for no reason at all every little thing is pissing me off damn bipolardisorder
10-02-2021,bipolarbih1,2021-02-10 04:58:47 India Standard Time,patiently waiting for my boyfriend to get off work so i can tell him how much of a big girl i was today i only cried twice
09-02-2021,bipolarbih1,2021-02-09 17:24:15 India Standard Time,had a pretty bad episode last night i was banging my head against the wall im surprised i didnt put a hole in the wall now im dealing with the headache that it caused im glad i was with family when that happened
